"STATION","NAME","DATE","PRCP","SNOW","TAVG","TMAX","TMIN","TOBS"
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-08",,,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-11",,,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-12","0.01",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-13","1.99",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-16",,,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-17","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-18","0.07",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-19","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-21",,,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-23",,,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-24","0.20",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-25","0.28",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-26","0.51",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-27","0.17",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-28","2.78",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-06-29","0.40",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-07-07",,,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-07-08","0.06",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-07-09","0.19",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-07-10","0.53",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-07-11","0.01",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-07-12","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-07-13","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-07-15",,,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-07-16","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-07-17","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-07-19",,,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-07-20","0.23",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-07-21","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-08-12","1.27",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-08-13","1.20",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-08-27","0.50",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-08-28","0.14",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-08-30","0.02",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-09-08","0.05",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-09-12",,,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-09-16","0.08",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-09-21",,,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-09-30","0.24",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-10-05","1.35",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-10-06","0.21",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-10-07","0.25",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-10-16","0.04",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-10-18","0.23",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-10-20","0.28",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2013-10-31","0.76",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-07-24","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-07-25","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-07-26","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-07-27","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-07-28","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-07-29","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-07-30","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-01","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-03","0.00",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-04","0.68",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-11",,,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-12","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-13","0.01",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-14","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-15","0.53",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-17","0.24",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-18","0.46",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-19","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-20","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-21","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-23",,,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-25","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-26","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-28","0.00",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-29","1.38",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-30","1.43",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-08-31","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-01","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-03","0.03",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-05","0.69",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-06","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-07","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-08","0.26",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-09","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-10","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-11","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-12","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-13","0.00",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-15","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-16","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-17","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-18","0.02",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-19","0.01",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-20","0.13",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-21","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-22","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-23","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-24","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-25","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-26","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-27","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-28","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-09-29","0.03",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-02",,,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-04","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-05","0.03",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-06","0.41",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-07","0.22",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-08","0.41",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-09","0.04",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-11","1.20",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-12","0.35",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-13","0.07",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-16",,,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-17","0.00",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-18","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-19","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-20","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-24","0.79",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-25","0.29",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-26","0.16",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-27","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-10-31","0.06",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-01","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-02","0.66",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-03","0.17",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-04","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-05","0.49",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-06","0.19",,,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-07","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-08","0.00","0.0",,,,
"US1MIWS0027","ANN ARBOR 3.5 NW, MI US","2017-11-09","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-16","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-17","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-18","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-19","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-20","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-21","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-22","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-23","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-24","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-25","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-26","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-27","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-28","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-29","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-09-30","0.61","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-01","0.02","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-02","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-03","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-04","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-05","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-06","0.03","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-07","0.03","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-08","0.06","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-09","0.11","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-10","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-11","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-12","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-13","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-14","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-15","0.01",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-16","0.54","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-17","0.01","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-18","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-19","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-20","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-21","0.16",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-22","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-23","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-24","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-25","0.24","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-26","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-27","0.06","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-28","0.04","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-29","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-30","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-10-31","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-01","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-02","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-03","0.35","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-04","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-05","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-06","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-07","0.02","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-08","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-09","0.02",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-10","0.05","0.1",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-11","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-12","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-13","0.65",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-14","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-15","0.53","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-16","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-17","0.62","2.8",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-18","0.00","0.1",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-19","0.00",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-20","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-21","0.00",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-22","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-23","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-24","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-25","0.40","0.5",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-26","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-27","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-28","0.01",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-29","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-11-30","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-01","0.50","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-02","0.09","0.5",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-03","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-04","0.00",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-05","0.01","0.1",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-06","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-07","0.09","1.8",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-08","0.00",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-09","0.00",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-10","1.00",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-11","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-12","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-13","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-14","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-15","0.19",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-16","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-17","0.24","4.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-18","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-19","0.30","3.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-20","0.32","1.3",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-21","0.09","1.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-22","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-23","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-24","0.43","1.5",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-25","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-26","0.22",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-27","0.21",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-28","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-29","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-30","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2008-12-31","0.10","2.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-01","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-02","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-03","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-04","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-05","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-06","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-07","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-08","0.29","4.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-09","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-10","0.23","2.3",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-11","0.34","4.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-12","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-13","0.14",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-14","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-15","0.05","0.3",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-16","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-17","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-18","0.22","2.5",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-19","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-20","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-21","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-22","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-23","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-24","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-25","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-26","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-27","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-28","0.09","1.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-29","0.10","1.5",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-30","0.00","0.3",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-01-31","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-01","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-02","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-03","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-04","0.00",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-05","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-06","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-07","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-08","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-09","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-10","0.14",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-11","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-12","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-13","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-14","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-15","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-16","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-17","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-18","0.86",,,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-19","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-20","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-21","0.00","0.0",,,,
"US1MIWS0015","ANN ARBOR 2.1 WNW, MI US","2009-02-22","0.00","0.0",,,,
