"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00200228","ANN ARBOR SE, MI US","2017-12-31",,"18","1","4"
"USC00200228","ANN ARBOR SE, MI US","2018-01-01",,"17","-4","7"
"USC00200228","ANN ARBOR SE, MI US","2018-01-02",,"14","7","7"
"USC00200228","ANN ARBOR SE, MI US","2018-01-03",,"17","0","2"
"USC00200228","ANN ARBOR SE, MI US","2018-01-04",,"16","2","7"
"USC00200228","ANN ARBOR SE, MI US","2018-01-05",,"13","-4","-3"
"USC00200228","ANN ARBOR SE, MI US","2018-01-06",,"8","-6","-5"
"USC00200228","ANN ARBOR SE, MI US","2018-01-07",,"13","-7","6"
"USC00200228","ANN ARBOR SE, MI US","2018-01-08",,"33","6","33"
"USC00200228","ANN ARBOR SE, MI US","2018-01-09",,"39","24","28"
"USC00200228","ANN ARBOR SE, MI US","2018-01-10",,"39","25","25"
"USC00200228","ANN ARBOR SE, MI US","2018-01-11",,"50","25","50"
"USC00200228","ANN ARBOR SE, MI US","2018-01-12",,"56","33","33"
"USC00200228","ANN ARBOR SE, MI US","2018-01-13",,"33","8","8"
"USC00200228","ANN ARBOR SE, MI US","2018-01-14",,"17","3","7"
"USC00200228","ANN ARBOR SE, MI US","2018-01-15",,"19","6","14"
"USC00200228","ANN ARBOR SE, MI US","2018-01-16",,"21","12","12"
"USC00200228","ANN ARBOR SE, MI US","2018-01-17",,"15","2","4"
"USC00200228","ANN ARBOR SE, MI US","2018-01-18",,"28","4","14"
"USC00200228","ANN ARBOR SE, MI US","2018-01-19",,"30","13","21"
"USC00200228","ANN ARBOR SE, MI US","2018-01-20",,"36","21","30"
"USC00200228","ANN ARBOR SE, MI US","2018-01-21",,"44","30","35"
"USC00200228","ANN ARBOR SE, MI US","2018-01-22",,"41","35","39"
"USC00200228","ANN ARBOR SE, MI US","2018-01-23",,"53","36","36"
"USC00200228","ANN ARBOR SE, MI US","2018-01-24",,"37","25","25"
"USC00200228","ANN ARBOR SE, MI US","2018-01-25",,"29","24","26"
"USC00200228","ANN ARBOR SE, MI US","2018-01-26",,"34","20","20"
"USC00200228","ANN ARBOR SE, MI US","2018-01-27",,"53","20","44"
"USC00200228","ANN ARBOR SE, MI US","2018-01-28",,"53","26","28"
"USC00200228","ANN ARBOR SE, MI US","2018-01-29",,"48","27","27"
"USC00200228","ANN ARBOR SE, MI US","2018-01-30",,"28","14","15"
"USC00200228","ANN ARBOR SE, MI US","2018-01-31",,"27","15","27"
"USC00200228","ANN ARBOR SE, MI US","2018-02-01",,"41","27","32"
"USC00200228","ANN ARBOR SE, MI US","2018-02-02",,"37","8","8"
"USC00200228","ANN ARBOR SE, MI US","2018-02-03",,"20","8","18"
"USC00200228","ANN ARBOR SE, MI US","2018-02-04",,"34","18","30"
"USC00200228","ANN ARBOR SE, MI US","2018-02-05",,"34","4","11"
"USC00200228","ANN ARBOR SE, MI US","2018-02-06",,"21","3","3"
"USC00200228","ANN ARBOR SE, MI US","2018-02-07",,"26","3","17"
"USC00200228","ANN ARBOR SE, MI US","2018-02-08",,"28","5","11"
"USC00200228","ANN ARBOR SE, MI US","2018-02-09",,"23","11","16"
"USC00200228","ANN ARBOR SE, MI US","2018-02-10",,"26","16","20"
"USC00200228","ANN ARBOR SE, MI US","2018-02-11",,"23","20","23"
"USC00200228","ANN ARBOR SE, MI US","2018-02-12",,"28","11","12"
"USC00200228","ANN ARBOR SE, MI US","2018-02-13",,"32","5","7"
"USC00200228","ANN ARBOR SE, MI US","2018-02-14",,"31","7","16"
"USC00200228","ANN ARBOR SE, MI US","2018-02-15",,"45","16","41"
"USC00200228","ANN ARBOR SE, MI US","2018-02-16",,"46","31","31"
"USC00200228","ANN ARBOR SE, MI US","2018-02-17",,"34","12","23"
"USC00200228","ANN ARBOR SE, MI US","2018-02-18",,"34","23","28"
"USC00200228","ANN ARBOR SE, MI US","2018-02-19",,"36","26","33"
"USC00200228","ANN ARBOR SE, MI US","2018-02-20",,"55","33","52"
"USC00200228","ANN ARBOR SE, MI US","2018-02-21",,"63","37","37"
"USC00200228","ANN ARBOR SE, MI US","2018-02-22",,"39","29","29"
"USC00200228","ANN ARBOR SE, MI US","2018-02-23",,"42","29","35"
"USC00200228","ANN ARBOR SE, MI US","2018-02-24",,"49","35","35"
"USC00200228","ANN ARBOR SE, MI US","2018-02-25",,"48","35","40"
"USC00200228","ANN ARBOR SE, MI US","2018-02-26",,"45","26","26"
"USC00200228","ANN ARBOR SE, MI US","2018-02-27",,"52","26","33"
"USC00200228","ANN ARBOR SE, MI US","2018-02-28",,"59","33","41"
"USC00200228","ANN ARBOR SE, MI US","2018-03-01",,"62","35","35"
"USC00200228","ANN ARBOR SE, MI US","2018-03-02",,"36","27","27"
"USC00200228","ANN ARBOR SE, MI US","2018-03-03",,"41","21","24"
"USC00200228","ANN ARBOR SE, MI US","2018-03-04",,"43","17","17"
"USC00200228","ANN ARBOR SE, MI US","2018-03-05",,"44","17","21"
"USC00200228","ANN ARBOR SE, MI US","2018-03-06",,"39","21","30"
"USC00200228","ANN ARBOR SE, MI US","2018-03-07",,"45","30","32"
"USC00200228","ANN ARBOR SE, MI US","2018-03-08",,"33","20","22"
"USC00200228","ANN ARBOR SE, MI US","2018-03-09",,"32","22","27"
"USC00200228","ANN ARBOR SE, MI US","2018-03-10",,"34","17","18"
"USC00200228","ANN ARBOR SE, MI US","2018-03-11",,"39","15","15"
"USC00200228","ANN ARBOR SE, MI US","2018-03-12",,"40","15","20"
"USC00200228","ANN ARBOR SE, MI US","2018-03-13",,"36","20","28"
"USC00200228","ANN ARBOR SE, MI US","2018-03-14",,"36","21","21"
"USC00200228","ANN ARBOR SE, MI US","2018-03-15",,"41","21","29"
"USC00200228","ANN ARBOR SE, MI US","2018-03-16",,"37","19","20"
"USC00200228","ANN ARBOR SE, MI US","2018-03-17",,"39","19","22"
"USC00200228","ANN ARBOR SE, MI US","2018-03-18",,"50","22","22"
"USC00200228","ANN ARBOR SE, MI US","2018-03-19",,"59","22","30"
"USC00200228","ANN ARBOR SE, MI US","2018-03-20",,"46","24","24"
"USC00200228","ANN ARBOR SE, MI US","2018-03-21",,"45","24","29"
"USC00200228","ANN ARBOR SE, MI US","2018-03-22",,"41","24","24"
"USC00200228","ANN ARBOR SE, MI US","2018-03-23",,"45","24","25"
"USC00200228","ANN ARBOR SE, MI US","2018-03-24",,"43","19","19"
"USC00200228","ANN ARBOR SE, MI US","2018-03-25",,"44","19","20"
"USC00200228","ANN ARBOR SE, MI US","2018-03-26",,"41","20","28"
"USC00200228","ANN ARBOR SE, MI US","2018-03-27",,"51","28","40"
"USC00200228","ANN ARBOR SE, MI US","2018-03-28",,"53","40","40"
"USC00200228","ANN ARBOR SE, MI US","2018-03-29",,"47","39","39"
"USC00200228","ANN ARBOR SE, MI US","2018-03-30",,"45","31","31"
"USC00200228","ANN ARBOR SE, MI US","2018-03-31",,"47","27","29"
"USC00200228","ANN ARBOR SE, MI US","2018-04-01",,"49","27","29"
"USC00200228","ANN ARBOR SE, MI US","2018-04-02",,"42","18","18"
"USC00200228","ANN ARBOR SE, MI US","2018-04-03",,"44","18","36"
"USC00200228","ANN ARBOR SE, MI US","2018-04-04",,"40","34","34"
"USC00200228","ANN ARBOR SE, MI US","2018-04-05",,"36","25","25"
"USC00200228","ANN ARBOR SE, MI US","2018-04-06",,"44","25","32"
"USC00200228","ANN ARBOR SE, MI US","2018-04-07",,"42","19","19"
"USC00200228","ANN ARBOR SE, MI US","2018-04-08",,"39","15","16"
"USC00200228","ANN ARBOR SE, MI US","2018-04-09",,"40","16","30"
"USC00200228","ANN ARBOR SE, MI US","2018-04-10",,"40","27","27"
"USC00200228","ANN ARBOR SE, MI US","2018-04-11",,"47","27","33"
"USC00200228","ANN ARBOR SE, MI US","2018-04-12",,"59","33","42"
"USC00200228","ANN ARBOR SE, MI US","2018-04-13",,"74","39","39"
"USC00200228","ANN ARBOR SE, MI US","2018-04-14",,"63","38","38"
"USC00200228","ANN ARBOR SE, MI US","2018-04-15",,"40","30","31"
"USC00200228","ANN ARBOR SE, MI US","2018-04-16",,"39","31","35"
"USC00200228","ANN ARBOR SE, MI US","2018-04-17",,"38","28","28"
"USC00200228","ANN ARBOR SE, MI US","2018-04-18",,"37","28","31"
"USC00200228","ANN ARBOR SE, MI US","2018-04-19",,"48","31","32"
"USC00200228","ANN ARBOR SE, MI US","2018-04-20",,"54","31","31"
"USC00200228","ANN ARBOR SE, MI US","2018-04-21",,"57","27","29"
"USC00200228","ANN ARBOR SE, MI US","2018-04-22",,"58","28","30"
"USC00200228","ANN ARBOR SE, MI US","2018-04-23",,"63","30","41"
"USC00200228","ANN ARBOR SE, MI US","2018-04-24",,"72","41","51"
"USC00200228","ANN ARBOR SE, MI US","2018-04-25",,"58","50","50"
"USC00200228","ANN ARBOR SE, MI US","2018-04-26",,"61","31","33"
"USC00200228","ANN ARBOR SE, MI US","2018-04-27",,"64","33","36"
"USC00200228","ANN ARBOR SE, MI US","2018-04-28",,"65","36","37"
"USC00200228","ANN ARBOR SE, MI US","2018-04-29",,"54","28","32"
"USC00200228","ANN ARBOR SE, MI US","2018-04-30",,"58","29","34"
"USC00200228","ANN ARBOR SE, MI US","2018-05-01",,"72","34","50"
"USC00200228","ANN ARBOR SE, MI US","2018-05-02",,"83","50","59"
"USC00200228","ANN ARBOR SE, MI US","2018-05-03",,"84","59","60"
"USC00200228","ANN ARBOR SE, MI US","2018-05-04",,"73","58","65"
"USC00200228","ANN ARBOR SE, MI US","2018-05-05",,"74","48","53"
"USC00200228","ANN ARBOR SE, MI US","2018-05-06",,"78","51","52"
"USC00200228","ANN ARBOR SE, MI US","2018-05-07",,"77","42","45"
"USC00200228","ANN ARBOR SE, MI US","2018-05-08",,"70","40","42"
"USC00200228","ANN ARBOR SE, MI US","2018-05-09",,"77","42","47"
"USC00200228","ANN ARBOR SE, MI US","2018-05-10",,"80","47","59"
"USC00200228","ANN ARBOR SE, MI US","2018-05-11",,"72","43","43"
"USC00200228","ANN ARBOR SE, MI US","2018-05-12",,"45","41","42"
"USC00200228","ANN ARBOR SE, MI US","2018-05-13",,"51","42","44"
"USC00200228","ANN ARBOR SE, MI US","2018-05-14",,"62","44","52"
"USC00200228","ANN ARBOR SE, MI US","2018-05-15",,"77","52","61"
"USC00200228","ANN ARBOR SE, MI US","2018-05-16",,"73","45","48"
"USC00200228","ANN ARBOR SE, MI US","2018-05-17",,"79","48","51"
"USC00200228","ANN ARBOR SE, MI US","2018-05-18",,"82","50","53"
"USC00200228","ANN ARBOR SE, MI US","2018-05-19",,"75","53","57"
"USC00200228","ANN ARBOR SE, MI US","2018-05-20",,"79","57","57"
"USC00200228","ANN ARBOR SE, MI US","2018-05-21",,"64","48","51"
"USC00200228","ANN ARBOR SE, MI US","2018-05-22",,"68","49","56"
"USC00200228","ANN ARBOR SE, MI US","2018-05-23",,"75","50","54"
"USC00200228","ANN ARBOR SE, MI US","2018-05-24",,"80","48","52"
"USC00200228","ANN ARBOR SE, MI US","2018-05-25",,"83","51","54"
"USC00200228","ANN ARBOR SE, MI US","2018-05-26",,"86","54","63"
"USC00200228","ANN ARBOR SE, MI US","2018-05-27",,"82","63","67"
"USC00200228","ANN ARBOR SE, MI US","2018-05-28",,"92","63","65"
"USC00200228","ANN ARBOR SE, MI US","2018-05-29",,"94","64","68"
"USC00200228","ANN ARBOR SE, MI US","2018-05-30",,"90","67","69"
"USC00200228","ANN ARBOR SE, MI US","2018-05-31",,"86","69","72"
"USC00200228","ANN ARBOR SE, MI US","2018-06-01",,"87","68","69"
"USC00200228","ANN ARBOR SE, MI US","2018-06-02",,"85","55","56"
"USC00200228","ANN ARBOR SE, MI US","2018-06-03",,"73","55","59"
"USC00200228","ANN ARBOR SE, MI US","2018-06-04",,"75","57","59"
"USC00200228","ANN ARBOR SE, MI US","2018-06-05",,"72","54","57"
"USC00200228","ANN ARBOR SE, MI US","2018-06-06",,"70","42","48"
"USC00200228","ANN ARBOR SE, MI US","2018-06-07",,"74","48","60"
"USC00200228","ANN ARBOR SE, MI US","2018-06-08",,"82","58","60"
"USC00200228","ANN ARBOR SE, MI US","2018-06-09",,"84","60","62"
"USC00200228","ANN ARBOR SE, MI US","2018-06-10",,"73","59","61"
"USC00200228","ANN ARBOR SE, MI US","2018-06-11",,"67","56","58"
"USC00200228","ANN ARBOR SE, MI US","2018-06-12",,"79","57","63"
"USC00200228","ANN ARBOR SE, MI US","2018-06-13",,"78","63","68"
"USC00200228","ANN ARBOR SE, MI US","2018-06-14",,"83","51","59"
"USC00200228","ANN ARBOR SE, MI US","2018-06-15",,"83","51","55"
"USC00200228","ANN ARBOR SE, MI US","2018-06-16",,"84","55","67"
"USC00200228","ANN ARBOR SE, MI US","2018-06-17",,"86","63","66"
"USC00200228","ANN ARBOR SE, MI US","2018-06-18",,"94","66","76"
"USC00200228","ANN ARBOR SE, MI US","2018-06-19",,"93","65","65"
"USC00200228","ANN ARBOR SE, MI US","2018-06-20",,"78","56","56"
"USC00200228","ANN ARBOR SE, MI US","2018-06-21",,"72","54","58"
"USC00200228","ANN ARBOR SE, MI US","2018-06-22",,"80","58","62"
"USC00200228","ANN ARBOR SE, MI US","2018-06-23",,"73","62","65"
"USC00200228","ANN ARBOR SE, MI US","2018-06-24",,"81","62","62"
"USC00200228","ANN ARBOR SE, MI US","2018-06-25",,"75","54","56"
"USC00200228","ANN ARBOR SE, MI US","2018-06-26",,"78","51","56"
"USC00200228","ANN ARBOR SE, MI US","2018-06-27",,"81","56","67"
"USC00200228","ANN ARBOR SE, MI US","2018-06-28",,"77","63","64"
"USC00200228","ANN ARBOR SE, MI US","2018-06-29",,"87","63","65"
"USC00200228","ANN ARBOR SE, MI US","2018-06-30",,"91","65","74"
"USC00200228","ANN ARBOR SE, MI US","2018-07-01",,"94","69","72"
"USC00200228","ANN ARBOR SE, MI US","2018-07-02",,"93","72","76"
"USC00200228","ANN ARBOR SE, MI US","2018-07-03",,"88","64","67"
"USC00200228","ANN ARBOR SE, MI US","2018-07-04",,"92","67","71"
"USC00200228","ANN ARBOR SE, MI US","2018-07-05",,"95","71","75"
"USC00200228","ANN ARBOR SE, MI US","2018-07-06",,"92","64","64"
"USC00200228","ANN ARBOR SE, MI US","2018-07-07",,"79","46","52"
"USC00200228","ANN ARBOR SE, MI US","2018-07-08",,"83","49","53"
"USC00200228","ANN ARBOR SE, MI US","2018-07-09",,"88","53","58"
"USC00200228","ANN ARBOR SE, MI US","2018-07-10",,"90","58","70"
"USC00200228","ANN ARBOR SE, MI US","2018-07-11",,"88","53","55"
"USC00200228","ANN ARBOR SE, MI US","2018-07-12",,"85","52","56"
"USC00200228","ANN ARBOR SE, MI US","2018-07-13",,"87","56","66"
"USC00200228","ANN ARBOR SE, MI US","2018-07-14",,"92","65","67"
"USC00200228","ANN ARBOR SE, MI US","2018-07-15",,"87","67","69"
"USC00200228","ANN ARBOR SE, MI US","2018-07-16",,"95","68","70"
"USC00200228","ANN ARBOR SE, MI US","2018-07-17",,"92","59","63"
"USC00200228","ANN ARBOR SE, MI US","2018-07-18",,"82","54","58"
"USC00200228","ANN ARBOR SE, MI US","2018-07-19",,"84","54","56"
"USC00200228","ANN ARBOR SE, MI US","2018-07-20",,"85","56","64"
"USC00200228","ANN ARBOR SE, MI US","2018-07-21",,"82","64","65"
"USC00200228","ANN ARBOR SE, MI US","2018-07-22",,"79","65","67"
"USC00200228","ANN ARBOR SE, MI US","2018-07-23",,"73","57","59"
"USC00200228","ANN ARBOR SE, MI US","2018-07-24",,"81","59","69"
"USC00200228","ANN ARBOR SE, MI US","2018-07-25",,"84","64","65"
"USC00200228","ANN ARBOR SE, MI US","2018-07-26",,"88","61","64"
"USC00200228","ANN ARBOR SE, MI US","2018-07-27",,"84","55","57"
"USC00200228","ANN ARBOR SE, MI US","2018-07-28",,"81","53","56"
"USC00200228","ANN ARBOR SE, MI US","2018-07-29",,"82","56","57"
"USC00200228","ANN ARBOR SE, MI US","2018-07-30",,"84","55","57"
"USC00200228","ANN ARBOR SE, MI US","2018-07-31",,"81","57","61"
"USC00200228","ANN ARBOR SE, MI US","2018-08-01",,"79","61","64"
"USC00200228","ANN ARBOR SE, MI US","2018-08-02",,"83","57","59"
"USC00200228","ANN ARBOR SE, MI US","2018-08-03",,"85","59","64"
"USC00200228","ANN ARBOR SE, MI US","2018-08-04",,"87","59","60"
"USC00200228","ANN ARBOR SE, MI US","2018-08-05",,"89","60","66"
"USC00200228","ANN ARBOR SE, MI US","2018-08-06",,"90","66","71"
"USC00200228","ANN ARBOR SE, MI US","2018-08-07",,"88","67","68"
"USC00200228","ANN ARBOR SE, MI US","2018-08-08",,"85","67","67"
"USC00200228","ANN ARBOR SE, MI US","2018-08-09",,"84","60","62"
"USC00200228","ANN ARBOR SE, MI US","2018-08-10",,"84","62","65"
"USC00200228","ANN ARBOR SE, MI US","2018-08-11",,"85","55","56"
"USC00200228","ANN ARBOR SE, MI US","2018-08-12",,"86","56","62"
"USC00200228","ANN ARBOR SE, MI US","2018-08-13",,"85","58","60"
"USC00200228","ANN ARBOR SE, MI US","2018-08-14",,"87","60","61"
"USC00200228","ANN ARBOR SE, MI US","2018-08-15",,"88","61","65"
"USC00200228","ANN ARBOR SE, MI US","2018-08-16",,"88","65","69"
"USC00200228","ANN ARBOR SE, MI US","2018-08-17",,"79","69","69"
"USC00200228","ANN ARBOR SE, MI US","2018-08-18",,"84","65","65"
"USC00200228","ANN ARBOR SE, MI US","2018-08-19",,"84","64","66"
"USC00200228","ANN ARBOR SE, MI US","2018-08-20",,"83","60","61"
"USC00200228","ANN ARBOR SE, MI US","2018-08-21",,"82","61","69"
"USC00200228","ANN ARBOR SE, MI US","2018-08-22",,"83","59","59"
"USC00200228","ANN ARBOR SE, MI US","2018-08-23",,"75","52","54"
"USC00200228","ANN ARBOR SE, MI US","2018-08-24",,"81","51","52"
"USC00200228","ANN ARBOR SE, MI US","2018-08-25",,"79","52","67"
"USC00200228","ANN ARBOR SE, MI US","2018-08-26",,"76","66","70"
"USC00200228","ANN ARBOR SE, MI US","2018-08-27",,"88","69","70"
"USC00200228","ANN ARBOR SE, MI US","2018-08-28",,"89","70","73"
"USC00200228","ANN ARBOR SE, MI US","2018-08-29",,"89","70","72"
"USC00200228","ANN ARBOR SE, MI US","2018-08-30",,"83","56","57"
"USC00200228","ANN ARBOR SE, MI US","2018-08-31",,"79","54","55"
"USC00200228","ANN ARBOR SE, MI US","2018-09-01",,"84","55","63"
"USC00200228","ANN ARBOR SE, MI US","2018-09-02",,"88","63","70"
"USC00200228","ANN ARBOR SE, MI US","2018-09-03",,"89","70","71"
"USC00200228","ANN ARBOR SE, MI US","2018-09-04",,"87","65","65"
"USC00200228","ANN ARBOR SE, MI US","2018-09-05",,"90","65","70"
"USC00200228","ANN ARBOR SE, MI US","2018-09-06",,"90","67","67"
"USC00200228","ANN ARBOR SE, MI US","2018-09-07",,"76","61","61"
"USC00200228","ANN ARBOR SE, MI US","2018-09-08",,"71","58","60"
"USC00200228","ANN ARBOR SE, MI US","2018-09-09",,"66","54","54"
"USC00200228","ANN ARBOR SE, MI US","2018-09-10",,"59","54","56"
"USC00200228","ANN ARBOR SE, MI US","2018-09-11",,"64","55","57"
"USC00200228","ANN ARBOR SE, MI US","2018-09-12",,"77","49","50"
"USC00200228","ANN ARBOR SE, MI US","2018-09-13",,"75","50","56"
"USC00200228","ANN ARBOR SE, MI US","2018-09-14",,"79","56","64"
"USC00200228","ANN ARBOR SE, MI US","2018-09-15",,"85","63","68"
"USC00200228","ANN ARBOR SE, MI US","2018-09-16",,"89","62","62"
"USC00200228","ANN ARBOR SE, MI US","2018-09-17",,"86","61","61"
"USC00200228","ANN ARBOR SE, MI US","2018-09-18",,"87","61","63"
"USC00200228","ANN ARBOR SE, MI US","2018-09-19",,"88","63","64"
"USC00200228","ANN ARBOR SE, MI US","2018-09-20",,"80","61","63"
"USC00200228","ANN ARBOR SE, MI US","2018-09-21",,"80","63","70"
"USC00200228","ANN ARBOR SE, MI US","2018-09-22",,"81","49","49"
"USC00200228","ANN ARBOR SE, MI US","2018-09-23",,"62","41","42"
"USC00200228","ANN ARBOR SE, MI US","2018-09-24",,"72","42","52"
"USC00200228","ANN ARBOR SE, MI US","2018-09-25",,"67","52","67"
"USC00200228","ANN ARBOR SE, MI US","2018-09-26",,"77","62","62"
"USC00200228","ANN ARBOR SE, MI US","2018-09-27",,"67","41","41"
"USC00200228","ANN ARBOR SE, MI US","2018-09-28",,"63","41","46"
"USC00200228","ANN ARBOR SE, MI US","2018-09-29",,"71","38","38"
"USC00200228","ANN ARBOR SE, MI US","2018-09-30",,"64","38","45"
"USC00200228","ANN ARBOR SE, MI US","2018-10-01",,"66","45","54"
"USC00200228","ANN ARBOR SE, MI US","2018-10-02",,"64","54","64"
"USC00200228","ANN ARBOR SE, MI US","2018-10-03",,"70","56","56"
"USC00200228","ANN ARBOR SE, MI US","2018-10-04",,"84","56","74"
"USC00200228","ANN ARBOR SE, MI US","2018-10-05",,"74","40","42"
"USC00200228","ANN ARBOR SE, MI US","2018-10-06",,"61","42","61"
"USC00200228","ANN ARBOR SE, MI US","2018-10-07",,"80","56","56"
"USC00200228","ANN ARBOR SE, MI US","2018-10-08",,"60","55","58"
"USC00200228","ANN ARBOR SE, MI US","2018-10-09",,"85","58","64"
"USC00200228","ANN ARBOR SE, MI US","2018-10-10",,"85","59","59"
"USC00200228","ANN ARBOR SE, MI US","2018-10-11",,"78","54","54"
"USC00200228","ANN ARBOR SE, MI US","2018-10-12",,"58","41","41"
"USC00200228","ANN ARBOR SE, MI US","2018-10-13",,"48","38","39"
"USC00200228","ANN ARBOR SE, MI US","2018-10-14",,"54","33","33"
"USC00200228","ANN ARBOR SE, MI US","2018-10-15",,"62","32","51"
"USC00200228","ANN ARBOR SE, MI US","2018-10-16",,"52","27","28"
"USC00200228","ANN ARBOR SE, MI US","2018-10-17",,"57","28","41"
"USC00200228","ANN ARBOR SE, MI US","2018-10-18",,"48","24","24"
"USC00200228","ANN ARBOR SE, MI US","2018-10-19",,"54","23","35"
"USC00200228","ANN ARBOR SE, MI US","2018-10-20",,"57","35","45"
"USC00200228","ANN ARBOR SE, MI US","2018-10-21",,"57","34","34"
"USC00200228","ANN ARBOR SE, MI US","2018-10-22",,"46","30","31"
"USC00200228","ANN ARBOR SE, MI US","2018-10-23",,"59","31","40"
"USC00200228","ANN ARBOR SE, MI US","2018-10-24",,"56","31","31"
"USC00200228","ANN ARBOR SE, MI US","2018-10-25",,"49","25","25"
"USC00200228","ANN ARBOR SE, MI US","2018-10-26",,"49","25","41"
"USC00200228","ANN ARBOR SE, MI US","2018-10-27",,"52","41","42"
"USC00200228","ANN ARBOR SE, MI US","2018-10-28",,"45","39","39"
"USC00200228","ANN ARBOR SE, MI US","2018-10-29",,"46","38","41"
"USC00200228","ANN ARBOR SE, MI US","2018-10-30",,"54","30","34"
"USC00200228","ANN ARBOR SE, MI US","2018-10-31",,"57","34","54"
"USC00200228","ANN ARBOR SE, MI US","2018-11-01",,"55","42","44"
"USC00200228","ANN ARBOR SE, MI US","2018-11-02",,"45","39","40"
"USC00200228","ANN ARBOR SE, MI US","2018-11-03",,"48","37","38"
"USC00200228","ANN ARBOR SE, MI US","2018-11-04",,"47","31","37"
"USC00200228","ANN ARBOR SE, MI US","2018-11-05",,"53","37","48"
"USC00200228","ANN ARBOR SE, MI US","2018-11-06",,"54","44","54"
"USC00200228","ANN ARBOR SE, MI US","2018-11-07",,"54","40","40"
"USC00200228","ANN ARBOR SE, MI US","2018-11-08",,"40","36","36"
"USC00200228","ANN ARBOR SE, MI US","2018-11-09",,"42","30","32"
"USC00200228","ANN ARBOR SE, MI US","2018-11-10",,"36","20","20"
"USC00200228","ANN ARBOR SE, MI US","2018-11-11",,"35","20","27"
"USC00200228","ANN ARBOR SE, MI US","2018-11-12",,"40","21","26"
"USC00200228","ANN ARBOR SE, MI US","2018-11-13",,"42","26","28"
"USC00200228","ANN ARBOR SE, MI US","2018-11-14",,"33","12","13"
"USC00200228","ANN ARBOR SE, MI US","2018-11-15",,"32","13","31"
"USC00200228","ANN ARBOR SE, MI US","2018-11-16",,"34","30","30"
"USC00200228","ANN ARBOR SE, MI US","2018-11-17",,"36","29","32"
"USC00200228","ANN ARBOR SE, MI US","2018-11-18",,"38","30","30"
"USC00200228","ANN ARBOR SE, MI US","2018-11-19",,"36","20","26"
"USC00200228","ANN ARBOR SE, MI US","2018-11-20",,"38","26","26"
"USC00200228","ANN ARBOR SE, MI US","2018-11-21",,"34","25","33"
"USC00200228","ANN ARBOR SE, MI US","2018-11-22",,"36","20","21"
"USC00200228","ANN ARBOR SE, MI US","2018-11-23",,"29","21","21"
"USC00200228","ANN ARBOR SE, MI US","2018-11-24",,"47","21","42"
